Nombre Cliente;Genero;Pais;Precio USD;Unidades Vendidas;Fecha Venta;Familia de Productos;Año;Ventas
Peggy Davis;No especificado;Canada;689.11;9;1/10/2026;Laptops;2026;6201.99
Michael Chambers;Femenino;Francia;120.9;3;1/10/2026;Laptops;2026;362.7
Keith Davis;Masculino;España;478.8;3;1/10/2026;Cámaras;2026;1436.4
Dr. Jeremiah White;Masculino;Francia;998.24;3;1/10/2026;Tablets;2026;2994.72
Jessica Meyer;No especificado;Italia;661.81;7;1/10/2026;Tablets;2026;4632.67
Robin Murphy;Masculino;Canada;509.28;4;1/10/2026;Televisores;2026;2037.12
Philip Rodriguez;Masculino;Alemania;790.47;8;1/10/2026;Desktops;2026;6323.76
Dennis Thompson;No especificado;Italia;154.36;10;1/10/2026;Tablets;2026;1543.6
Erika Robertson;Masculino;Italia;718.83;2;1/10/2026;Consolas;2026;1437.66
Robin Graves;Masculino;Argentina;240.94;3;1/10/2026;Laptops;2026;722.82
Lauren Bates;No especificado;Canada;411.91;4;1/10/2026;Televisores;2026;1647.64
Julia Garza;No especificado;Mexico;301.27;7;1/10/2026;Laptops;2026;2108.89
Carla Bender;Femenino;Alemania;411.04;2;1/10/2026;Tablets;2026;822.08
Amanda Baker;Femenino;USA;245.91;3;1/10/2026;Consolas;2026;737.73
Rachel Estes;Femenino;USA;928.44;1;1/10/2026;Televisores;2026;928.44
Robert Moyer;Femenino;Colombia;385.03;2;1/10/2026;Cámaras;2026;770.06
Lisa Johnson;No especificado;España;162.05;8;1/10/2026;Tablets;2026;1296.4
Victoria Burke;Masculino;Colombia;902.86;5;1/10/2026;Tablets;2026;4514.3
Marvin Barrera;No especificado;Francia;191.91;5;1/10/2026;Desktops;2026;959.55
Jesse Stevens;No especificado;Brasil;143.57;3;1/10/2026;Laptops;2026;430.71
Stephanie Schmidt DDS;Masculino;Alemania;240.88;8;1/10/2026;Laptops;2026;1927.04
Regina Sosa MD;Femenino;Canada;906.59;8;1/10/2026;Consolas;2026;7252.72
Laura Davis;Femenino;España;723.54;4;1/10/2026;Tablets;2026;2894.16
Mrs. Renee Clayton;Femenino;USA;561.11;5;1/10/2026;Cámaras;2026;2805.55
Judy Jones;Femenino;Brasil;358.59;4;1/10/2026;Cámaras;2026;1434.36
Julie Duncan;Masculino;Brasil;201.5;9;1/10/2026;Desktops;2026;1813.5
Dominique Vasquez;Femenino;Argentina;881.7;8;1/10/2026;Smartphones;2026;7053.6
Juan Brown;Masculino;Mexico;625.07;7;1/10/2026;Laptops;2026;4375.49
Jessica Richardson;Femenino;Italia;561.6;8;1/10/2026;Televisores;2026;4492.8
Leslie Rivas;Masculino;Argentina;623.9;9;1/10/2026;Televisores;2026;5615.1
Olivia Rivera;No especificado;Colombia;182.06;8;1/10/2026;Smartphones;2026;1456.48
Jessica Saunders;No especificado;España;877.82;1;1/10/2026;Laptops;2026;877.82
Leah Vega;No especificado;Alemania;403.38;1;1/10/2026;Consolas;2026;403.38
Jeffrey Hall;Masculino;Argentina;531.21;6;1/10/2026;Televisores;2026;3187.26
Tara Banks;Femenino;USA;612.87;3;1/10/2026;Laptops;2026;1838.61
Jason Hart;Femenino;Brasil;480.86;1;1/10/2026;Smartphones;2026;480.86
Amber Kelley;Femenino;Mexico;931;10;1/10/2026;Tablets;2026;9310
Andrew Lopez;No especificado;Colombia;215.73;9;1/10/2026;Consolas;2026;1941.57
Richard Reyes;Femenino;Alemania;542.54;7;1/10/2026;Tablets;2026;3797.78
Amy Stokes;No especificado;Colombia;806.77;1;1/10/2026;Cámaras;2026;806.77
Jerry Barron;No especificado;Francia;346.55;8;1/10/2026;Smartphones;2026;2772.4
Amanda Wiley;Femenino;Canada;960.46;5;1/10/2026;Televisores;2026;4802.3
Sara Williams;Femenino;Argentina;366.42;3;1/10/2026;Tablets;2026;1099.26
Donna Thomas;No especificado;Francia;566;8;1/10/2026;Cámaras;2026;4528
Jonathan Williams;Femenino;Colombia;521.07;5;1/10/2026;Smartphones;2026;2605.35
Amy Wells;No especificado;Argentina;128.29;5;1/10/2026;Cámaras;2026;641.45
Timothy Drake Jr.;Masculino;Alemania;186.67;8;1/10/2026;Desktops;2026;1493.36
Nicole Turner;Femenino;Colombia;688.23;3;1/10/2026;Televisores;2026;2064.69
Hector Young;Masculino;Canada;251.8;5;1/10/2026;Tablets;2026;1259
Judith Taylor;Masculino;Argentina;855.12;9;1/10/2026;Smartphones;2026;7696.08
Jacob Anthony;No especificado;Mexico;369.37;7;1/10/2026;Televisores;2026;2585.59
Margaret Richardson;Masculino;Alemania;139.74;9;1/10/2026;Laptops;2026;1257.66
Diana Lynch;Masculino;España;577.79;1;1/10/2026;Laptops;2026;577.79
Anna Tran;No especificado;USA;960.4;6;1/10/2026;Tablets;2026;5762.4
Wanda Gonzalez;No especificado;Mexico;728.49;1;1/10/2026;Televisores;2026;728.49
Michael Cannon;No especificado;Alemania;209.65;1;1/10/2026;Tablets;2026;209.65
Brandon Ramos;Masculino;USA;763.02;4;1/10/2026;Consolas;2026;3052.08
Angela Mitchell;No especificado;Canada;336.36;3;1/10/2026;Tablets;2026;1009.08
Kristen Hill;Masculino;Alemania;686.65;10;1/10/2026;Cámaras;2026;6866.5
David Gonzalez;Masculino;Mexico;453.07;8;1/10/2026;Televisores;2026;3624.56
Jeff Nguyen;Femenino;USA;844.37;4;1/10/2026;Smartphones;2026;3377.48
Patrick Morgan;Masculino;Canada;138.45;2;1/10/2026;Televisores;2026;276.9
Barbara Rollins;Masculino;Francia;56.97;9;1/10/2026;Desktops;2026;512.73
Rachel Andrews;Femenino;USA;934.7;9;1/10/2026;Cámaras;2026;8412.3
Barbara Cook;Femenino;USA;398.69;3;1/10/2026;Desktops;2026;1196.07
Joseph Anderson;Masculino;España;905.48;8;1/10/2026;Cámaras;2026;7243.84
Erica Smith;No especificado;USA;504.06;8;1/10/2026;Cámaras;2026;4032.48
Matthew Howard;Masculino;Alemania;486.67;9;1/10/2026;Tablets;2026;4380.03
George Lyons;Femenino;Colombia;919.46;2;1/10/2026;Consolas;2026;1838.92
David Flores;Masculino;Italia;973.12;2;1/10/2026;Televisores;2026;1946.24
Sarah Allen;Femenino;Brasil;831.89;5;1/10/2026;Televisores;2026;4159.45
Logan Smith;Femenino;España;80;2;1/10/2026;Cámaras;2026;160
Johnny Farley;Masculino;Alemania;501.58;6;1/10/2026;Smartphones;2026;3009.48
Edward Powers;Femenino;Italia;934.49;8;1/10/2026;Tablets;2026;7475.92
Katrina Foley;No especificado;Alemania;80.02;10;1/10/2026;Desktops;2026;800.2
Kurt Ford;Femenino;España;514.33;9;1/10/2026;Televisores;2026;4628.97
Krystal Levy;Masculino;Italia;94.96;6;1/10/2026;Laptops;2026;569.76
John Owens;Femenino;Francia;572.88;1;1/10/2026;Televisores;2026;572.88
Benjamin Jones;No especificado;Argentina;641.4;6;1/10/2026;Smartphones;2026;3848.4
Priscilla Arroyo;Femenino;Italia;708.53;7;1/10/2026;Tablets;2026;4959.71
Jacqueline Wells;No especificado;Colombia;776.43;6;1/10/2026;Laptops;2026;4658.58
John Perry;Femenino;Canada;407.3;4;1/10/2026;Consolas;2026;1629.2
Steven Jones;Masculino;Alemania;710.12;5;1/10/2026;Laptops;2026;3550.6
Laura Lee;No especificado;Canada;66.37;3;1/10/2026;Consolas;2026;199.11
Jennifer Braun;Masculino;Italia;567.59;3;1/10/2026;Tablets;2026;1702.77
James Turner;Femenino;Alemania;979.72;7;1/10/2026;Laptops;2026;6858.04
Jessica Cobb;Femenino;Francia;249.94;8;1/10/2026;Laptops;2026;1999.52
Andres Edwards;Femenino;Brasil;843.85;3;1/10/2026;Tablets;2026;2531.55
Stacey Patterson;No especificado;Canada;67.45;9;1/10/2026;Smartphones;2026;607.05
Kristopher Abbott;No especificado;Mexico;995.87;4;1/10/2026;Tablets;2026;3983.48
Debra Henderson;Femenino;Brasil;622.44;5;1/10/2026;Desktops;2026;3112.2
Elizabeth Nelson;Femenino;USA;79.17;2;1/10/2026;Televisores;2026;158.34
Corey Lyons;No especificado;España;991.18;2;1/10/2026;Smartphones;2026;1982.36
Rachel Hartman;No especificado;Brasil;872.84;10;1/10/2026;Smartphones;2026;8728.4
Arthur Carroll;Masculino;Brasil;666.77;6;1/10/2026;Consolas;2026;4000.62
William Whitney;Femenino;Alemania;853.46;8;1/10/2026;Consolas;2026;6827.68
Steven Anderson;Femenino;Brasil;957.19;9;1/10/2026;Desktops;2026;8614.71
Johnathan Moon Jr.;Masculino;España;459.25;1;1/10/2026;Consolas;2026;459.25
Taylor Padilla;No especificado;Italia;830.77;6;1/10/2026;Desktops;2026;4984.62
Donald Young;Masculino;Italia;374.96;2;1/10/2026;Smartphones;2026;749.92
Amanda Villanueva;No especificado;Argentina;130.3;6;1/10/2026;Consolas;2026;781.8
Jodi Davis;Femenino;USA;881.03;3;1/10/2026;Laptops;2026;2643.09
Ashley Howard;Femenino;USA;710.77;2;1/10/2026;Cámaras;2026;1421.54
Katherine Coleman;Masculino;Francia;461.26;3;1/10/2026;Cámaras;2026;1383.78
William Barry;Masculino;Mexico;555.54;6;1/10/2026;Tablets;2026;3333.24
Andrew Zimmerman;Femenino;Brasil;531.7;3;1/10/2026;Consolas;2026;1595.1
Tyrone Bush;Femenino;Francia;568.56;9;1/10/2026;Televisores;2026;5117.04
Michael Maynard;Femenino;Alemania;829.51;2;1/10/2026;Televisores;2026;1659.02
Robert Brooks;No especificado;Francia;704.93;4;1/10/2026;Tablets;2026;2819.72
Lawrence Mcgee;Masculino;Colombia;593.8;3;1/10/2026;Televisores;2026;1781.4
Daisy Ballard;Femenino;Colombia;595.88;6;1/10/2026;Cámaras;2026;3575.28
Michael Reed;No especificado;Francia;68.87;2;1/10/2026;Desktops;2026;137.74
Justin Perez;No especificado;Brasil;414.04;3;1/10/2026;Laptops;2026;1242.12
Robert Scott;Masculino;Mexico;988.73;1;1/10/2026;Smartphones;2026;988.73
Brittany Anthony;Masculino;Brasil;267.07;1;1/10/2026;Laptops;2026;267.07
Brett Hill;Masculino;Canada;615.76;1;1/10/2026;Desktops;2026;615.76
Elizabeth Peters;Masculino;Brasil;416.03;1;1/10/2026;Televisores;2026;416.03
Parker Castillo;Femenino;Mexico;901.14;3;1/10/2026;Laptops;2026;2703.42
Scott Obrien;Femenino;Mexico;486.23;4;1/10/2026;Tablets;2026;1944.92
Charles Frank;Masculino;Mexico;541.71;2;1/10/2026;Desktops;2026;1083.42
Michael Hunt;No especificado;Italia;592.01;5;1/10/2026;Cámaras;2026;2960.05
Brandi Navarro;Femenino;Colombia;669.99;5;1/10/2026;Laptops;2026;3349.95
Andrew Porter;Femenino;Mexico;917.55;5;1/10/2026;Desktops;2026;4587.75
Gina Newman;No especificado;Colombia;928.4;6;1/10/2026;Consolas;2026;5570.4
Gavin Spears;Masculino;USA;758.21;6;1/10/2026;Smartphones;2026;4549.26
Michael Greene;Masculino;Canada;265.51;4;1/10/2026;Televisores;2026;1062.04
Wendy Marquez;Femenino;Francia;332.99;5;1/10/2026;Cámaras;2026;1664.95
Jennifer Booth;No especificado;Alemania;846.93;9;1/10/2026;Cámaras;2026;7622.37
Heidi Davis;Femenino;Italia;759.44;4;1/10/2026;Cámaras;2026;3037.76
Robert Rodriguez;No especificado;Mexico;122.47;1;1/10/2026;Cámaras;2026;122.47
Holly Harris;Femenino;USA;236.29;5;1/10/2026;Tablets;2026;1181.45
Patricia Sullivan;Femenino;USA;706.19;2;1/10/2026;Consolas;2026;1412.38
Tina Smith;Masculino;Francia;335.55;9;1/10/2026;Laptops;2026;3019.95
Rachel Norris;Femenino;Canada;77.33;9;1/10/2026;Consolas;2026;695.97
Connie Spencer;Masculino;Francia;802.79;10;1/10/2026;Cámaras;2026;8027.9
Lori Jones;No especificado;Mexico;146.31;5;1/10/2026;Desktops;2026;731.55
Susan Ramirez;Masculino;Alemania;647.13;7;1/10/2026;Smartphones;2026;4529.91
Steven Davis;No especificado;Colombia;290.36;1;1/10/2026;Smartphones;2026;290.36
Patricia Morales;No especificado;España;693.81;2;1/10/2026;Desktops;2026;1387.62
Julie Simon;Femenino;Canada;352.52;10;1/10/2026;Televisores;2026;3525.2
Jamie Hughes;Masculino;Alemania;676.87;3;1/10/2026;Consolas;2026;2030.61
Renee Reynolds;Masculino;Francia;960.95;4;1/10/2026;Smartphones;2026;3843.8
Kent Wilson;Masculino;Argentina;50;4;1/10/2026;Smartphones;2026;200
Christopher Jennings;Masculino;Francia;770.68;5;1/10/2026;Desktops;2026;3853.4
Derek Rice;No especificado;USA;890.99;1;1/10/2026;Tablets;2026;890.99
Benjamin Oliver;Femenino;Alemania;813.58;1;1/10/2026;Tablets;2026;813.58
Zachary Johnson;Masculino;USA;836.4;1;1/10/2026;Desktops;2026;836.4
Brian Hawkins;No especificado;España;331.42;2;1/10/2026;Cámaras;2026;662.84
Erin Riley;Masculino;Alemania;553.25;9;1/10/2026;Cámaras;2026;4979.25
Jonathan Chase;Masculino;Canada;714.53;1;1/10/2026;Cámaras;2026;714.53
Christine Page;Femenino;Mexico;206.7;8;1/10/2026;Cámaras;2026;1653.6
Robert Johnson;No especificado;USA;681.96;6;1/10/2026;Laptops;2026;4091.76
Daniel Hartman;Femenino;Alemania;818.39;6;1/10/2026;Televisores;2026;4910.34
Jesse Vaughn;No especificado;Italia;363.15;2;1/10/2026;Televisores;2026;726.3
Eric Hernandez;No especificado;Argentina;631.3;10;1/10/2026;Smartphones;2026;6313
Jasmine Wallace;Femenino;USA;875.71;4;1/10/2026;Televisores;2026;3502.84
Shawn Cooper;No especificado;Canada;290.39;5;1/10/2026;Televisores;2026;1451.95
Tony Smith;Masculino;Alemania;168.43;10;1/10/2026;Tablets;2026;1684.3
Brian Beck;Masculino;Mexico;463.76;7;1/10/2026;Laptops;2026;3246.32
Brian Donovan;No especificado;Argentina;692.56;5;1/10/2026;Laptops;2026;3462.8
Michael Banks;Femenino;Argentina;725.02;6;1/10/2026;Smartphones;2026;4350.12
Charlotte Gonzalez;Masculino;Alemania;192.57;10;1/10/2026;Televisores;2026;1925.7
Angela Powell;Femenino;Canada;745.29;10;1/10/2026;Tablets;2026;7452.9
Frank Smith;No especificado;Italia;340.47;3;1/10/2026;Cámaras;2026;1021.41
Charles Watson;No especificado;Colombia;299.22;2;1/10/2026;Laptops;2026;598.44
Amanda Howard;Femenino;USA;639.72;8;1/10/2026;Tablets;2026;5117.76
Timothy Arroyo;No especificado;USA;215.89;2;1/10/2026;Televisores;2026;431.78
Timothy Perez;No especificado;Colombia;837.38;7;1/10/2026;Cámaras;2026;5861.66
Patricia Dennis;Masculino;Colombia;400.94;1;1/10/2026;Consolas;2026;400.94
Ashley Hendrix DDS;Masculino;Italia;129.22;9;1/10/2026;Consolas;2026;1162.98
Bobby Vargas;Femenino;Canada;477.79;9;1/10/2026;Smartphones;2026;4300.11
Jessica Anderson;Femenino;Canada;633.37;6;1/10/2026;Cámaras;2026;3800.22
Daniel Johnson;No especificado;Brasil;946.79;9;1/10/2026;Cámaras;2026;8521.11
Heather Smith;No especificado;Colombia;767;9;1/10/2026;Laptops;2026;6903
Victoria Roach;No especificado;Colombia;840.13;8;1/10/2026;Desktops;2026;6721.04
David Schmidt;Femenino;Francia;949.73;9;1/10/2026;Televisores;2026;8547.57
Justin Ball;No especificado;Argentina;833.17;3;1/10/2026;Cámaras;2026;2499.51
Juan Lee PhD;Masculino;Francia;189.06;10;1/10/2026;Tablets;2026;1890.6
Anthony Flores;No especificado;USA;852.64;9;1/10/2026;Televisores;2026;7673.76
Ashley Jones;Masculino;Argentina;935.06;5;1/10/2026;Tablets;2026;4675.3
Andrew Horton;Femenino;España;182.41;5;1/10/2026;Desktops;2026;912.05
Tammy Smith;No especificado;Colombia;773.14;9;1/10/2026;Consolas;2026;6958.26
Tanya Hurst;Femenino;Francia;753.71;10;1/10/2026;Tablets;2026;7537.1
Matthew White;No especificado;Mexico;589.2;3;1/10/2026;Desktops;2026;1767.6
John Graham;Masculino;Mexico;695.96;9;1/10/2026;Cámaras;2026;6263.64
Alexis Roberts;Femenino;Italia;67.15;2;1/10/2026;Televisores;2026;134.3
Christian Spencer;No especificado;Canada;107.47;6;1/10/2026;Consolas;2026;644.82
Tamara Harvey;Masculino;Brasil;861.88;4;1/10/2026;Desktops;2026;3447.52
Gregory Shannon;No especificado;España;66.12;1;1/10/2026;Tablets;2026;66.12
Tracey Quinn MD;Masculino;Argentina;536.36;2;1/10/2026;Smartphones;2026;1072.72
Jason Ramirez;Masculino;Argentina;909.34;7;1/10/2026;Cámaras;2026;6365.38
James Sullivan;Masculino;Francia;695.39;3;1/10/2026;Laptops;2026;2086.17
Steven Frederick;Masculino;Canada;323.97;7;1/10/2026;Smartphones;2026;2267.79
Jennifer Hanna;Femenino;Brasil;380.05;9;1/10/2026;Consolas;2026;3420.45
Ryan Guerra;Masculino;Argentina;385.91;5;1/10/2026;Tablets;2026;1929.55
George Williams;Femenino;España;923.59;1;1/10/2026;Televisores;2026;923.59
Julia Ford;Masculino;Francia;349.23;9;1/10/2026;Tablets;2026;3143.07
Alicia Schwartz;Femenino;Canada;157.13;2;1/10/2026;Tablets;2026;314.26
Alyssa Foster;No especificado;Mexico;142.62;4;1/10/2026;Desktops;2026;570.48
Jackie Lawson;Femenino;Colombia;601.62;4;1/10/2026;Desktops;2026;2406.48
Keith Mccoy;Femenino;Colombia;517.31;10;1/10/2026;Desktops;2026;5173.1
Patricia Jones;Masculino;Mexico;491.67;7;1/10/2026;Consolas;2026;3441.69
Ashley Santos MD;Femenino;Colombia;401.45;8;1/10/2026;Laptops;2026;3211.6
Mr. David Richardson;Masculino;Colombia;419.52;3;1/10/2026;Laptops;2026;1258.56
Bryan Daugherty;Masculino;Francia;54.75;6;1/10/2026;Consolas;2026;328.5
Michael Lester;No especificado;Brasil;174.36;8;1/10/2026;Cámaras;2026;1394.88
Paul Reed;Femenino;Francia;188.49;1;1/10/2026;Televisores;2026;188.49
Nichole Ramirez;Masculino;Francia;326.94;2;1/10/2026;Laptops;2026;653.88
Jennifer Fuller;Femenino;Colombia;655.5;10;1/10/2026;Smartphones;2026;6555
Tyrone Gates;No especificado;Italia;905;6;1/10/2026;Consolas;2026;5430
George Mccoy;Femenino;USA;168.38;10;1/10/2026;Consolas;2026;1683.8
Leon Dalton;No especificado;Italia;197.35;2;1/10/2026;Cámaras;2026;394.7
Catherine Odonnell;No especificado;Brasil;582.63;8;1/10/2026;Consolas;2026;4661.04
Meghan Johnson;No especificado;Colombia;116.34;4;1/10/2026;Televisores;2026;465.36
Erica Rogers;No especificado;Mexico;168.82;7;1/10/2026;Tablets;2026;1181.74
James Frazier;Femenino;Mexico;916.54;9;1/10/2026;Laptops;2026;8248.86
Kristy Williams;Masculino;Canada;296;8;1/10/2026;Smartphones;2026;2368
Tina Rowland;No especificado;España;572.09;3;1/10/2026;Laptops;2026;1716.27
Elizabeth Fuller;Masculino;Brasil;295.3;7;1/10/2026;Consolas;2026;2067.1
Karla Valencia;Masculino;Brasil;343.29;10;1/10/2026;Smartphones;2026;3432.9
Martha Dyer;Femenino;Colombia;737.91;3;1/10/2026;Cámaras;2026;2213.73
Elizabeth Brock;No especificado;Mexico;168.77;4;1/10/2026;Smartphones;2026;675.08
Peter Reed;Femenino;Mexico;339.3;6;1/10/2026;Tablets;2026;2035.8
Vanessa Vasquez;Masculino;Argentina;145.07;7;1/10/2026;Cámaras;2026;1015.49
Lisa Brooks;Masculino;Francia;509.19;5;1/10/2026;Desktops;2026;2545.95
Charles Huerta;No especificado;Italia;668.91;5;1/10/2026;Laptops;2026;3344.55
Drew Hoover;Femenino;Argentina;266.28;2;1/10/2026;Desktops;2026;532.56
Anthony Lloyd;Femenino;Francia;702.2;2;1/10/2026;Tablets;2026;1404.4
Mr. William Rodriguez II;Femenino;España;793.79;1;1/10/2026;Laptops;2026;793.79
Kristy Poole;No especificado;Colombia;159.49;8;1/10/2026;Desktops;2026;1275.92
Nancy Hickman;No especificado;Italia;954.08;10;1/10/2026;Cámaras;2026;9540.8
Elizabeth Gonzalez;Masculino;Francia;183.52;1;1/10/2026;Desktops;2026;183.52
Carrie Leonard;No especificado;Francia;376.77;2;1/10/2026;Cámaras;2026;753.54
Jason Evans;Femenino;Alemania;598.14;5;1/10/2026;Desktops;2026;2990.7
Anthony Christian;No especificado;USA;945.99;3;1/10/2026;Consolas;2026;2837.97
Mr. Matthew Roberson;Masculino;Argentina;488.39;8;1/10/2026;Televisores;2026;3907.12
Joseph Fowler;Masculino;Argentina;155.96;10;1/10/2026;Consolas;2026;1559.6
Kevin Fuentes;No especificado;Mexico;648.75;7;1/10/2026;Tablets;2026;4541.25
Mary Nelson;No especificado;Colombia;274.19;6;1/10/2026;Cámaras;2026;1645.14
Andrea Hood;Femenino;Mexico;314.14;4;1/10/2026;Tablets;2026;1256.56
Christopher Hendricks;Masculino;Argentina;540.2;9;1/10/2026;Laptops;2026;4861.8
Ryan Moore;Masculino;Argentina;208.1;1;1/10/2026;Smartphones;2026;208.1
Jose Gibson;No especificado;España;651.11;5;1/10/2026;Tablets;2026;3255.55
Steven Lee;No especificado;Francia;726.59;7;1/10/2026;Laptops;2026;5086.13
David Newman;No especificado;Argentina;302.01;2;1/10/2026;Desktops;2026;604.02
Scott Love;No especificado;Mexico;831.74;2;1/10/2026;Televisores;2026;1663.48
Holly Brown;Femenino;Francia;167.43;8;1/10/2026;Laptops;2026;1339.44
Tracy Bradford;No especificado;Italia;293.45;10;1/10/2026;Televisores;2026;2934.5
Amanda Mcdowell;Masculino;Alemania;213.03;3;1/10/2026;Laptops;2026;639.09
Frank Meadows;No especificado;USA;53.52;10;1/10/2026;Smartphones;2026;535.2
Jessica Eaton;Masculino;Alemania;196.91;1;1/10/2026;Televisores;2026;196.91
Michelle Fox;Masculino;Francia;255.25;2;1/10/2026;Televisores;2026;510.5
Jeremy Murphy;No especificado;Argentina;207.41;7;1/10/2026;Laptops;2026;1451.87
Tina Brown;Masculino;España;408.22;2;1/10/2026;Desktops;2026;816.44
Tyler Castillo;Femenino;USA;82.6;3;1/10/2026;Tablets;2026;247.8
Justin Price;Masculino;Canada;617.98;10;1/10/2026;Desktops;2026;6179.8
Clinton Jacobs;Femenino;Canada;980.69;9;1/10/2026;Televisores;2026;8826.21
Matthew Lyons;Femenino;España;598.52;9;1/10/2026;Televisores;2026;5386.68
Jacob James;Femenino;Argentina;863.38;5;1/10/2026;Televisores;2026;4316.9
Joshua Gonzalez;Femenino;Argentina;511.78;1;1/10/2026;Tablets;2026;511.78
Mrs. Kristina Swanson DVM;Femenino;Canada;529.93;2;1/10/2026;Tablets;2026;1059.86
Savannah Blackwell;Masculino;Colombia;463.92;3;1/10/2026;Consolas;2026;1391.76
Steven Torres;Masculino;Mexico;579.84;8;1/10/2026;Smartphones;2026;4638.72
Victoria Butler;No especificado;Argentina;138.87;6;1/10/2026;Cámaras;2026;833.22
Jesus Wilson;Femenino;Colombia;265.67;8;1/10/2026;Smartphones;2026;2125.36
Brandy Blake;Masculino;Mexico;806.13;5;1/10/2026;Laptops;2026;4030.65
Isabella Jenkins;Masculino;Mexico;370.2;3;1/10/2026;Cámaras;2026;1110.6
Erin Williams DDS;Masculino;Mexico;233.5;10;1/10/2026;Consolas;2026;2335
Nathan Underwood;Femenino;USA;869.28;3;1/10/2026;Smartphones;2026;2607.84
Jeanette Mason;Masculino;Italia;911.12;9;1/10/2026;Laptops;2026;8200.08
Heather Coleman;No especificado;Francia;947.67;3;1/10/2026;Desktops;2026;2843.01
Nicole Edwards;No especificado;Canada;125.99;8;1/10/2026;Laptops;2026;1007.92
Lucas Jackson;Masculino;Italia;532.02;8;1/10/2026;Smartphones;2026;4256.16
Kristina Ochoa;Masculino;España;603.12;4;1/10/2026;Laptops;2026;2412.48
Miranda Carpenter;No especificado;Argentina;713.53;2;1/10/2026;Televisores;2026;1427.06
Craig Edwards;Masculino;Colombia;782.03;8;1/10/2026;Laptops;2026;6256.24
Jeffrey Reed;No especificado;Italia;207.15;1;1/10/2026;Tablets;2026;207.15
Hailey Brown;No especificado;España;633.52;10;1/10/2026;Laptops;2026;6335.2
Kellie Benton;Femenino;Italia;861.58;6;1/10/2026;Televisores;2026;5169.48
Deborah Powell;Masculino;Argentina;275.98;3;1/10/2026;Cámaras;2026;827.94
Kelly Aguilar;No especificado;España;409.63;2;1/10/2026;Cámaras;2026;819.26
Kathleen Foley;No especificado;Italia;574.34;7;1/10/2026;Smartphones;2026;4020.38
Eric Hale;Femenino;Mexico;68.86;4;1/10/2026;Smartphones;2026;275.44
Angel Horn;Masculino;Mexico;56.59;2;1/10/2026;Desktops;2026;113.18
Anthony Rogers;Femenino;España;635.09;4;1/10/2026;Cámaras;2026;2540.36
Jacob Manning;Femenino;Canada;940.86;4;1/10/2026;Smartphones;2026;3763.44
